,I,T,J,Pjt,Pr(j),Yit0,Yit1,Yit2
15621,157,11,2,0.9744454424532594,0.21099904139874404,1,0,0
15622,157,12,1,1.112128557075246,0.18457206934254922,1,0,0
15623,157,12,2,0.7921387200145135,0.254176738016688,1,0,0
15624,157,13,1,0.8499992270088098,0.2316887789946843,0,0,1
15625,157,13,2,0.8737902535475908,0.2262417176189384,0,0,1
15626,157,14,1,1.2811086011301192,0.1661334460909431,1,0,0
15627,157,14,2,0.9314181283834537,0.23568162090769001,1,0,0
15628,157,15,1,0.7622822244119798,0.26094289186577246,1,0,0
15629,157,15,2,1.1346593445477802,0.1798142651959365,1,0,0
15630,157,16,1,0.5285233116564132,0.29273198665244937,1,0,0
15631,157,16,2,0.8574876361591122,0.2106700455975138,1,0,0
15632,157,17,1,0.6772680424422937,0.2551416638644435,0,0,1
15633,157,17,2,0.7276157950467425,0.24261387380586197,0,0,1
15634,157,18,1,1.2125361608782874,0.16315057818294643,1,0,0
15635,157,18,2,0.6430794151116037,0.28833710891275494,1,0,0
15636,157,19,1,0.7181228012257286,0.25515015528423174,0,0,1
15637,157,19,2,0.8589026351833873,0.2216439758478372,0,0,1
15638,157,20,1,1.216465637374235,0.17391596299616113,0,0,1
15639,157,20,2,0.8982547283354246,0.23907638904487197,0,0,1
15640,157,21,1,0.8644832880070268,0.23234886490014783,0,1,0
15641,157,21,2,0.936953164027774,0.21610623040057292,0,1,0
15642,157,22,1,0.917116291341005,0.22516388830289397,0,0,1
15643,157,22,2,0.9799019495283353,0.21146148361300038,0,0,1
15644,157,23,1,1.1287762781263382,0.19456288509908562,1,0,0
15645,157,23,2,1.0820302771436219,0.2038738516873407,1,0,0
15646,157,24,1,0.8570755513254691,0.23693582608327068,1,0,0
15647,157,24,2,1.0029198548703497,0.20478180058873124,1,0,0
15648,157,25,1,1.0555569539053522,0.19506948062146814,1,0,0
15649,157,25,2,0.8301732044646412,0.24438370593637052,1,0,0
15650,157,26,1,0.8700923266653502,0.23931212397624432,1,0,0
15651,157,26,2,1.1039025068393888,0.18941842895658279,1,0,0
15652,157,27,1,0.6094421278961182,0.290448925373519,1,0,0
15653,157,27,2,1.1143831699908038,0.17529788073090036,1,0,0
15654,157,28,1,1.2429765598500229,0.18109098435995327,1,0,0
15655,157,28,2,1.1883260489797076,0.1912631238631022,1,0,0
15656,157,29,1,1.233446846810884,0.1773887350382161,1,0,0
15657,157,29,2,1.0475531650359482,0.2136282274388686,1,0,0
15658,157,30,1,1.1144497577215038,0.1924955681409145,1,0,0
15659,157,30,2,0.9772701411997156,0.22079899159480595,1,0,0
15660,157,31,1,0.8604443976689915,0.2345751648848093,1,0,0
15661,157,31,2,0.967122697546376,0.2108396241190378,1,0,0
15662,157,32,1,1.0235857484041615,0.20603752761673952,0,0,1
15663,157,32,2,0.9556204494141691,0.22052776913659475,0,0,1
15664,157,33,1,0.789737857948355,0.2258074966377826,1,0,0
15665,157,33,2,0.5861996134220309,0.27677948221082793,1,0,0
15666,157,34,1,0.8019462999045972,0.2582706017460641,0,1,0
15667,157,34,2,1.245064603005818,0.1658177968400382,0,1,0
15668,157,35,1,1.1962179605801366,0.1660345236763337,1,0,0
15669,157,35,2,0.6566533077908056,0.28479237143179403,1,0,0
15670,157,36,1,0.8865647882172731,0.2279702152176077,0,0,1
15671,157,36,2,0.9276377195969284,0.21879649561413805,0,0,1
15672,157,37,1,0.8722896214688083,0.24282587037408157,1,0,0
15673,157,37,2,1.1927771356020473,0.1762418306183214,1,0,0
15674,157,38,1,0.7325815485090927,0.2613977150367959,1,0,0
15675,157,38,2,1.0267597466259706,0.19477885961518168,1,0,0
15676,157,39,1,0.9750727059907007,0.20761590319211048,1,0,0
15677,157,39,2,0.8221570149131925,0.2419196011748132,1,0,0
15678,157,40,1,1.2272442070417042,0.16119193979259908,1,0,0
15679,157,40,2,0.6439287300107686,0.2888510925308241,1,0,0
15680,157,41,1,0.9529484510874325,0.21735811724943435,1,0,0
15681,157,41,2,0.9456177880366525,0.21895735092825003,1,0,0
15682,157,42,1,0.8263457873542798,0.244157072997028,0,1,0
15683,157,42,2,1.0361162729896196,0.1979553052862763,0,1,0
15684,157,43,1,0.7331217673216901,0.27076344869306984,1,0,0
15685,157,43,2,1.2246480984287818,0.1656238453984404,1,0,0
15686,157,44,1,1.1982835040052724,0.17906359792708115,1,0,0
15687,157,44,2,0.9591208283344447,0.22744392263425767,1,0,0
15688,157,45,1,0.9541328308985939,0.227940894470506,1,0,0
15689,157,45,2,1.1889895532600574,0.180229247577842,1,0,0
15690,157,46,1,1.206050559815845,0.1890400984204071,1,0,0
15691,157,46,2,1.257747515330283,0.17951561539646968,1,0,0
15692,157,47,1,0.9964960177466832,0.21274572703710054,1,0,0
15693,157,47,2,1.0048576316452889,0.2109742459507883,1,0,0
15694,157,48,1,0.7637879535463392,0.2553366855586346,1,0,0
15695,157,48,2,1.0251444099505562,0.1966108812635178,1,0,0
15696,157,49,1,1.2271287984797188,0.17436750548986513,0,1,0
15697,157,49,2,0.9467788455949407,0.2307915968711285,0,1,0
15698,157,50,1,0.9594585384246117,0.1986295712164523,0,1,0
15699,157,50,2,0.6058381919923548,0.2828910907769275,0,1,0
15700,158,1,1,0.6965101241930127,0.2658725401427581,0,0,1
15701,158,1,2,0.9782584356439323,0.2005911406098851,0,0,1
15702,158,2,1,1.1187472250742052,0.19749813173279895,0,1,0
15703,158,2,2,1.1164279153005578,0.19795672268166792,0,1,0
15704,158,3,1,1.0286257200226916,0.20124537526034228,1,0,0
15705,158,3,2,0.870051189473529,0.2358272313808202,1,0,0
15706,158,4,1,0.9359523778423687,0.22135268049204782,1,0,0
15707,158,4,2,0.9684374838977083,0.21427755546092503,1,0,0
15708,158,5,1,1.285162631458718,0.1796679305679496,1,0,0
15709,158,5,2,1.3358585347721073,0.1707865299193655,1,0,0
15710,158,6,1,1.067918909980124,0.20332012969352936,0,1,0
15711,158,6,2,1.0589259450819493,0.20515682678085886,0,1,0
15712,158,7,1,1.0481675697059947,0.20225361953251256,0,0,1
15713,158,7,2,0.9602777422001219,0.2208342189697317,0,0,1
15714,158,8,1,1.1420895425025124,0.18580933142218703,0,1,0
15715,158,8,2,0.9201048065508697,0.2319926717794545,0,1,0
15716,158,9,1,0.8069518327810888,0.24374354292229916,1,0,0
15717,158,9,2,0.9559085984504483,0.2100109880261218,1,0,0
15718,158,10,1,1.0052044579641422,0.21212599547541564,0,0,1
15719,158,10,2,1.023660203388019,0.208246957478122,0,0,1
15720,158,11,1,0.8885791427238154,0.22991734851589946,0,1,0
15721,158,11,2,0.9744454424532594,0.21099904139874404,0,1,0
15722,158,12,1,1.112128557075246,0.18457206934254922,1,0,0
15723,158,12,2,0.7921387200145135,0.254176738016688,1,0,0
15724,158,13,1,0.8499992270088098,0.2316887789946843,1,0,0
15725,158,13,2,0.8737902535475908,0.2262417176189384,1,0,0
15726,158,14,1,1.2811086011301192,0.1661334460909431,0,1,0
15727,158,14,2,0.9314181283834537,0.23568162090769001,0,1,0
15728,158,15,1,0.7622822244119798,0.26094289186577246,0,1,0
15729,158,15,2,1.1346593445477802,0.1798142651959365,0,1,0
15730,158,16,1,0.5285233116564132,0.29273198665244937,0,1,0
15731,158,16,2,0.8574876361591122,0.2106700455975138,0,1,0
15732,158,17,1,0.6772680424422937,0.2551416638644435,0,0,1
15733,158,17,2,0.7276157950467425,0.24261387380586197,0,0,1
15734,158,18,1,1.2125361608782874,0.16315057818294643,1,0,0
15735,158,18,2,0.6430794151116037,0.28833710891275494,1,0,0
15736,158,19,1,0.7181228012257286,0.25515015528423174,0,1,0
15737,158,19,2,0.8589026351833873,0.2216439758478372,0,1,0
15738,158,20,1,1.216465637374235,0.17391596299616113,1,0,0
15739,158,20,2,0.8982547283354246,0.23907638904487197,1,0,0
15740,158,21,1,0.8644832880070268,0.23234886490014783,1,0,0
15741,158,21,2,0.936953164027774,0.21610623040057292,1,0,0
15742,158,22,1,0.917116291341005,0.22516388830289397,1,0,0
15743,158,22,2,0.9799019495283353,0.21146148361300038,1,0,0
15744,158,23,1,1.1287762781263382,0.19456288509908562,1,0,0
15745,158,23,2,1.0820302771436219,0.2038738516873407,1,0,0
15746,158,24,1,0.8570755513254691,0.23693582608327068,1,0,0
15747,158,24,2,1.0029198548703497,0.20478180058873124,1,0,0
15748,158,25,1,1.0555569539053522,0.19506948062146814,0,1,0
15749,158,25,2,0.8301732044646412,0.24438370593637052,0,1,0
15750,158,26,1,0.8700923266653502,0.23931212397624432,1,0,0
15751,158,26,2,1.1039025068393888,0.18941842895658279,1,0,0
15752,158,27,1,0.6094421278961182,0.290448925373519,0,0,1
15753,158,27,2,1.1143831699908038,0.17529788073090036,0,0,1
15754,158,28,1,1.2429765598500229,0.18109098435995327,1,0,0
15755,158,28,2,1.1883260489797076,0.1912631238631022,1,0,0
15756,158,29,1,1.233446846810884,0.1773887350382161,0,1,0
15757,158,29,2,1.0475531650359482,0.2136282274388686,0,1,0
15758,158,30,1,1.1144497577215038,0.1924955681409145,0,0,1
15759,158,30,2,0.9772701411997156,0.22079899159480595,0,0,1
15760,158,31,1,0.8604443976689915,0.2345751648848093,0,1,0
15761,158,31,2,0.967122697546376,0.2108396241190378,0,1,0
15762,158,32,1,1.0235857484041615,0.20603752761673952,1,0,0
15763,158,32,2,0.9556204494141691,0.22052776913659475,1,0,0
15764,158,33,1,0.789737857948355,0.2258074966377826,1,0,0
15765,158,33,2,0.5861996134220309,0.27677948221082793,1,0,0
15766,158,34,1,0.8019462999045972,0.2582706017460641,1,0,0
15767,158,34,2,1.245064603005818,0.1658177968400382,1,0,0
15768,158,35,1,1.1962179605801366,0.1660345236763337,0,0,1
15769,158,35,2,0.6566533077908056,0.28479237143179403,0,0,1
15770,158,36,1,0.8865647882172731,0.2279702152176077,1,0,0
15771,158,36,2,0.9276377195969284,0.21879649561413805,1,0,0
15772,158,37,1,0.8722896214688083,0.24282587037408157,0,0,1
15773,158,37,2,1.1927771356020473,0.1762418306183214,0,0,1
15774,158,38,1,0.7325815485090927,0.2613977150367959,0,0,1
15775,158,38,2,1.0267597466259706,0.19477885961518168,0,0,1
15776,158,39,1,0.9750727059907007,0.20761590319211048,0,0,1
15777,158,39,2,0.8221570149131925,0.2419196011748132,0,0,1
15778,158,40,1,1.2272442070417042,0.16119193979259908,0,0,1
15779,158,40,2,0.6439287300107686,0.2888510925308241,0,0,1
15780,158,41,1,0.9529484510874325,0.21735811724943435,0,0,1
15781,158,41,2,0.9456177880366525,0.21895735092825003,0,0,1
15782,158,42,1,0.8263457873542798,0.244157072997028,1,0,0
15783,158,42,2,1.0361162729896196,0.1979553052862763,1,0,0
15784,158,43,1,0.7331217673216901,0.27076344869306984,0,0,1
15785,158,43,2,1.2246480984287818,0.1656238453984404,0,0,1
15786,158,44,1,1.1982835040052724,0.17906359792708115,0,0,1
15787,158,44,2,0.9591208283344447,0.22744392263425767,0,0,1
15788,158,45,1,0.9541328308985939,0.227940894470506,0,0,1
15789,158,45,2,1.1889895532600574,0.180229247577842,0,0,1
15790,158,46,1,1.206050559815845,0.1890400984204071,0,1,0
15791,158,46,2,1.257747515330283,0.17951561539646968,0,1,0
15792,158,47,1,0.9964960177466832,0.21274572703710054,1,0,0
15793,158,47,2,1.0048576316452889,0.2109742459507883,1,0,0
15794,158,48,1,0.7637879535463392,0.2553366855586346,1,0,0
15795,158,48,2,1.0251444099505562,0.1966108812635178,1,0,0
15796,158,49,1,1.2271287984797188,0.17436750548986513,0,1,0
15797,158,49,2,0.9467788455949407,0.2307915968711285,0,1,0
15798,158,50,1,0.9594585384246117,0.1986295712164523,1,0,0
15799,158,50,2,0.6058381919923548,0.2828910907769275,1,0,0
15800,159,1,1,0.6965101241930127,0.2658725401427581,1,0,0
15801,159,1,2,0.9782584356439323,0.2005911406098851,1,0,0
15802,159,2,1,1.1187472250742052,0.19749813173279895,0,1,0
15803,159,2,2,1.1164279153005578,0.19795672268166792,0,1,0
15804,159,3,1,1.0286257200226916,0.20124537526034228,0,1,0
15805,159,3,2,0.870051189473529,0.2358272313808202,0,1,0
15806,159,4,1,0.9359523778423687,0.22135268049204782,1,0,0
15807,159,4,2,0.9684374838977083,0.21427755546092503,1,0,0
15808,159,5,1,1.285162631458718,0.1796679305679496,0,0,1
15809,159,5,2,1.3358585347721073,0.1707865299193655,0,0,1
15810,159,6,1,1.067918909980124,0.20332012969352936,0,1,0
15811,159,6,2,1.0589259450819493,0.20515682678085886,0,1,0
15812,159,7,1,1.0481675697059947,0.20225361953251256,0,1,0
15813,159,7,2,0.9602777422001219,0.2208342189697317,0,1,0
15814,159,8,1,1.1420895425025124,0.18580933142218703,1,0,0
15815,159,8,2,0.9201048065508697,0.2319926717794545,1,0,0
15816,159,9,1,0.8069518327810888,0.24374354292229916,1,0,0
15817,159,9,2,0.9559085984504483,0.2100109880261218,1,0,0
15818,159,10,1,1.0052044579641422,0.21212599547541564,0,1,0
15819,159,10,2,1.023660203388019,0.208246957478122,0,1,0
15820,159,11,1,0.8885791427238154,0.22991734851589946,1,0,0
15821,159,11,2,0.9744454424532594,0.21099904139874404,1,0,0
15822,159,12,1,1.112128557075246,0.18457206934254922,0,0,1
15823,159,12,2,0.7921387200145135,0.254176738016688,0,0,1
15824,159,13,1,0.8499992270088098,0.2316887789946843,0,1,0
15825,159,13,2,0.8737902535475908,0.2262417176189384,0,1,0
15826,159,14,1,1.2811086011301192,0.1661334460909431,1,0,0
15827,159,14,2,0.9314181283834537,0.23568162090769001,1,0,0
15828,159,15,1,0.7622822244119798,0.26094289186577246,1,0,0
15829,159,15,2,1.1346593445477802,0.1798142651959365,1,0,0
15830,159,16,1,0.5285233116564132,0.29273198665244937,1,0,0
15831,159,16,2,0.8574876361591122,0.2106700455975138,1,0,0
15832,159,17,1,0.6772680424422937,0.2551416638644435,0,1,0
15833,159,17,2,0.7276157950467425,0.24261387380586197,0,1,0
15834,159,18,1,1.2125361608782874,0.16315057818294643,0,1,0
15835,159,18,2,0.6430794151116037,0.28833710891275494,0,1,0
15836,159,19,1,0.7181228012257286,0.25515015528423174,0,0,1
15837,159,19,2,0.8589026351833873,0.2216439758478372,0,0,1
15838,159,20,1,1.216465637374235,0.17391596299616113,1,0,0
15839,159,20,2,0.8982547283354246,0.23907638904487197,1,0,0
15840,159,21,1,0.8644832880070268,0.23234886490014783,1,0,0
15841,159,21,2,0.936953164027774,0.21610623040057292,1,0,0
15842,159,22,1,0.917116291341005,0.22516388830289397,1,0,0
15843,159,22,2,0.9799019495283353,0.21146148361300038,1,0,0
15844,159,23,1,1.1287762781263382,0.19456288509908562,0,0,1
15845,159,23,2,1.0820302771436219,0.2038738516873407,0,0,1
15846,159,24,1,0.8570755513254691,0.23693582608327068,0,0,1
15847,159,24,2,1.0029198548703497,0.20478180058873124,0,0,1
15848,159,25,1,1.0555569539053522,0.19506948062146814,0,0,1
15849,159,25,2,0.8301732044646412,0.24438370593637052,0,0,1
15850,159,26,1,0.8700923266653502,0.23931212397624432,1,0,0
15851,159,26,2,1.1039025068393888,0.18941842895658279,1,0,0
15852,159,27,1,0.6094421278961182,0.290448925373519,1,0,0
15853,159,27,2,1.1143831699908038,0.17529788073090036,1,0,0
15854,159,28,1,1.2429765598500229,0.18109098435995327,0,1,0
15855,159,28,2,1.1883260489797076,0.1912631238631022,0,1,0
15856,159,29,1,1.233446846810884,0.1773887350382161,1,0,0
15857,159,29,2,1.0475531650359482,0.2136282274388686,1,0,0
15858,159,30,1,1.1144497577215038,0.1924955681409145,1,0,0
15859,159,30,2,0.9772701411997156,0.22079899159480595,1,0,0
15860,159,31,1,0.8604443976689915,0.2345751648848093,1,0,0
15861,159,31,2,0.967122697546376,0.2108396241190378,1,0,0
15862,159,32,1,1.0235857484041615,0.20603752761673952,1,0,0
15863,159,32,2,0.9556204494141691,0.22052776913659475,1,0,0
15864,159,33,1,0.789737857948355,0.2258074966377826,0,1,0
15865,159,33,2,0.5861996134220309,0.27677948221082793,0,1,0
15866,159,34,1,0.8019462999045972,0.2582706017460641,0,1,0
15867,159,34,2,1.245064603005818,0.1658177968400382,0,1,0
15868,159,35,1,1.1962179605801366,0.1660345236763337,0,1,0
15869,159,35,2,0.6566533077908056,0.28479237143179403,0,1,0
15870,159,36,1,0.8865647882172731,0.2279702152176077,1,0,0
15871,159,36,2,0.9276377195969284,0.21879649561413805,1,0,0
15872,159,37,1,0.8722896214688083,0.24282587037408157,1,0,0
15873,159,37,2,1.1927771356020473,0.1762418306183214,1,0,0
15874,159,38,1,0.7325815485090927,0.2613977150367959,1,0,0
15875,159,38,2,1.0267597466259706,0.19477885961518168,1,0,0
15876,159,39,1,0.9750727059907007,0.20761590319211048,1,0,0
15877,159,39,2,0.8221570149131925,0.2419196011748132,1,0,0
15878,159,40,1,1.2272442070417042,0.16119193979259908,1,0,0
15879,159,40,2,0.6439287300107686,0.2888510925308241,1,0,0
15880,159,41,1,0.9529484510874325,0.21735811724943435,0,0,1
15881,159,41,2,0.9456177880366525,0.21895735092825003,0,0,1
15882,159,42,1,0.8263457873542798,0.244157072997028,0,1,0
15883,159,42,2,1.0361162729896196,0.1979553052862763,0,1,0
15884,159,43,1,0.7331217673216901,0.27076344869306984,0,0,1
15885,159,43,2,1.2246480984287818,0.1656238453984404,0,0,1
15886,159,44,1,1.1982835040052724,0.17906359792708115,0,1,0
15887,159,44,2,0.9591208283344447,0.22744392263425767,0,1,0
15888,159,45,1,0.9541328308985939,0.227940894470506,1,0,0
15889,159,45,2,1.1889895532600574,0.180229247577842,1,0,0
15890,159,46,1,1.206050559815845,0.1890400984204071,1,0,0
15891,159,46,2,1.257747515330283,0.17951561539646968,1,0,0
15892,159,47,1,0.9964960177466832,0.21274572703710054,1,0,0
15893,159,47,2,1.0048576316452889,0.2109742459507883,1,0,0
15894,159,48,1,0.7637879535463392,0.2553366855586346,1,0,0
15895,159,48,2,1.0251444099505562,0.1966108812635178,1,0,0
15896,159,49,1,1.2271287984797188,0.17436750548986513,0,0,1
15897,159,49,2,0.9467788455949407,0.2307915968711285,0,0,1
15898,159,50,1,0.9594585384246117,0.1986295712164523,0,1,0
15899,159,50,2,0.6058381919923548,0.2828910907769275,0,1,0
15900,160,1,1,0.6965101241930127,0.2658725401427581,0,0,1
15901,160,1,2,0.9782584356439323,0.2005911406098851,0,0,1
15902,160,2,1,1.1187472250742052,0.19749813173279895,1,0,0
15903,160,2,2,1.1164279153005578,0.19795672268166792,1,0,0
15904,160,3,1,1.0286257200226916,0.20124537526034228,1,0,0
15905,160,3,2,0.870051189473529,0.2358272313808202,1,0,0
15906,160,4,1,0.9359523778423687,0.22135268049204782,1,0,0
15907,160,4,2,0.9684374838977083,0.21427755546092503,1,0,0
15908,160,5,1,1.285162631458718,0.1796679305679496,1,0,0
15909,160,5,2,1.3358585347721073,0.1707865299193655,1,0,0
15910,160,6,1,1.067918909980124,0.20332012969352936,0,1,0
15911,160,6,2,1.0589259450819493,0.20515682678085886,0,1,0
15912,160,7,1,1.0481675697059947,0.20225361953251256,0,0,1
15913,160,7,2,0.9602777422001219,0.2208342189697317,0,0,1
15914,160,8,1,1.1420895425025124,0.18580933142218703,1,0,0
15915,160,8,2,0.9201048065508697,0.2319926717794545,1,0,0
15916,160,9,1,0.8069518327810888,0.24374354292229916,0,1,0
15917,160,9,2,0.9559085984504483,0.2100109880261218,0,1,0
15918,160,10,1,1.0052044579641422,0.21212599547541564,0,0,1
15919,160,10,2,1.023660203388019,0.208246957478122,0,0,1
15920,160,11,1,0.8885791427238154,0.22991734851589946,1,0,0
15921,160,11,2,0.9744454424532594,0.21099904139874404,1,0,0
15922,160,12,1,1.112128557075246,0.18457206934254922,1,0,0
15923,160,12,2,0.7921387200145135,0.254176738016688,1,0,0
15924,160,13,1,0.8499992270088098,0.2316887789946843,0,1,0
15925,160,13,2,0.8737902535475908,0.2262417176189384,0,1,0
15926,160,14,1,1.2811086011301192,0.1661334460909431,1,0,0
15927,160,14,2,0.9314181283834537,0.23568162090769001,1,0,0
15928,160,15,1,0.7622822244119798,0.26094289186577246,1,0,0
15929,160,15,2,1.1346593445477802,0.1798142651959365,1,0,0
15930,160,16,1,0.5285233116564132,0.29273198665244937,0,1,0
15931,160,16,2,0.8574876361591122,0.2106700455975138,0,1,0
15932,160,17,1,0.6772680424422937,0.2551416638644435,1,0,0
15933,160,17,2,0.7276157950467425,0.24261387380586197,1,0,0
15934,160,18,1,1.2125361608782874,0.16315057818294643,1,0,0
15935,160,18,2,0.6430794151116037,0.28833710891275494,1,0,0
15936,160,19,1,0.7181228012257286,0.25515015528423174,0,1,0
15937,160,19,2,0.8589026351833873,0.2216439758478372,0,1,0
15938,160,20,1,1.216465637374235,0.17391596299616113,0,0,1
15939,160,20,2,0.8982547283354246,0.23907638904487197,0,0,1
15940,160,21,1,0.8644832880070268,0.23234886490014783,1,0,0
15941,160,21,2,0.936953164027774,0.21610623040057292,1,0,0
15942,160,22,1,0.917116291341005,0.22516388830289397,1,0,0
15943,160,22,2,0.9799019495283353,0.21146148361300038,1,0,0
15944,160,23,1,1.1287762781263382,0.19456288509908562,1,0,0
15945,160,23,2,1.0820302771436219,0.2038738516873407,1,0,0
15946,160,24,1,0.8570755513254691,0.23693582608327068,1,0,0
15947,160,24,2,1.0029198548703497,0.20478180058873124,1,0,0
15948,160,25,1,1.0555569539053522,0.19506948062146814,1,0,0
15949,160,25,2,0.8301732044646412,0.24438370593637052,1,0,0
15950,160,26,1,0.8700923266653502,0.23931212397624432,0,1,0
15951,160,26,2,1.1039025068393888,0.18941842895658279,0,1,0
15952,160,27,1,0.6094421278961182,0.290448925373519,1,0,0
15953,160,27,2,1.1143831699908038,0.17529788073090036,1,0,0
15954,160,28,1,1.2429765598500229,0.18109098435995327,0,0,1
15955,160,28,2,1.1883260489797076,0.1912631238631022,0,0,1
15956,160,29,1,1.233446846810884,0.1773887350382161,0,0,1
15957,160,29,2,1.0475531650359482,0.2136282274388686,0,0,1
15958,160,30,1,1.1144497577215038,0.1924955681409145,1,0,0
15959,160,30,2,0.9772701411997156,0.22079899159480595,1,0,0
15960,160,31,1,0.8604443976689915,0.2345751648848093,0,0,1
15961,160,31,2,0.967122697546376,0.2108396241190378,0,0,1
15962,160,32,1,1.0235857484041615,0.20603752761673952,0,1,0
15963,160,32,2,0.9556204494141691,0.22052776913659475,0,1,0
15964,160,33,1,0.789737857948355,0.2258074966377826,1,0,0
15965,160,33,2,0.5861996134220309,0.27677948221082793,1,0,0
15966,160,34,1,0.8019462999045972,0.2582706017460641,0,1,0
15967,160,34,2,1.245064603005818,0.1658177968400382,0,1,0
15968,160,35,1,1.1962179605801366,0.1660345236763337,1,0,0
15969,160,35,2,0.6566533077908056,0.28479237143179403,1,0,0
15970,160,36,1,0.8865647882172731,0.2279702152176077,1,0,0
15971,160,36,2,0.9276377195969284,0.21879649561413805,1,0,0
15972,160,37,1,0.8722896214688083,0.24282587037408157,0,0,1
15973,160,37,2,1.1927771356020473,0.1762418306183214,0,0,1
15974,160,38,1,0.7325815485090927,0.2613977150367959,1,0,0
15975,160,38,2,1.0267597466259706,0.19477885961518168,1,0,0
15976,160,39,1,0.9750727059907007,0.20761590319211048,1,0,0
15977,160,39,2,0.8221570149131925,0.2419196011748132,1,0,0
15978,160,40,1,1.2272442070417042,0.16119193979259908,1,0,0
15979,160,40,2,0.6439287300107686,0.2888510925308241,1,0,0
15980,160,41,1,0.9529484510874325,0.21735811724943435,0,1,0
15981,160,41,2,0.9456177880366525,0.21895735092825003,0,1,0
15982,160,42,1,0.8263457873542798,0.244157072997028,1,0,0
15983,160,42,2,1.0361162729896196,0.1979553052862763,1,0,0
15984,160,43,1,0.7331217673216901,0.27076344869306984,1,0,0
15985,160,43,2,1.2246480984287818,0.1656238453984404,1,0,0
15986,160,44,1,1.1982835040052724,0.17906359792708115,0,1,0
15987,160,44,2,0.9591208283344447,0.22744392263425767,0,1,0
15988,160,45,1,0.9541328308985939,0.227940894470506,0,1,0
15989,160,45,2,1.1889895532600574,0.180229247577842,0,1,0
15990,160,46,1,1.206050559815845,0.1890400984204071,0,0,1
15991,160,46,2,1.257747515330283,0.17951561539646968,0,0,1
15992,160,47,1,0.9964960177466832,0.21274572703710054,1,0,0
15993,160,47,2,1.0048576316452889,0.2109742459507883,1,0,0
15994,160,48,1,0.7637879535463392,0.2553366855586346,0,1,0
15995,160,48,2,1.0251444099505562,0.1966108812635178,0,1,0
15996,160,49,1,1.2271287984797188,0.17436750548986513,1,0,0
15997,160,49,2,0.9467788455949407,0.2307915968711285,1,0,0
15998,160,50,1,0.9594585384246117,0.1986295712164523,1,0,0
15999,160,50,2,0.6058381919923548,0.2828910907769275,1,0,0
16000,161,1,1,0.6965101241930127,0.2658725401427581,1,0,0
16001,161,1,2,0.9782584356439323,0.2005911406098851,1,0,0
16002,161,2,1,1.1187472250742052,0.19749813173279895,0,0,1
16003,161,2,2,1.1164279153005578,0.19795672268166792,0,0,1
16004,161,3,1,1.0286257200226916,0.20124537526034228,1,0,0
16005,161,3,2,0.870051189473529,0.2358272313808202,1,0,0
16006,161,4,1,0.9359523778423687,0.22135268049204782,1,0,0
16007,161,4,2,0.9684374838977083,0.21427755546092503,1,0,0
16008,161,5,1,1.285162631458718,0.1796679305679496,1,0,0
16009,161,5,2,1.3358585347721073,0.1707865299193655,1,0,0
16010,161,6,1,1.067918909980124,0.20332012969352936,0,0,1
16011,161,6,2,1.0589259450819493,0.20515682678085886,0,0,1
16012,161,7,1,1.0481675697059947,0.20225361953251256,1,0,0
16013,161,7,2,0.9602777422001219,0.2208342189697317,1,0,0
16014,161,8,1,1.1420895425025124,0.18580933142218703,1,0,0
16015,161,8,2,0.9201048065508697,0.2319926717794545,1,0,0
16016,161,9,1,0.8069518327810888,0.24374354292229916,1,0,0
16017,161,9,2,0.9559085984504483,0.2100109880261218,1,0,0
16018,161,10,1,1.0052044579641422,0.21212599547541564,1,0,0
16019,161,10,2,1.023660203388019,0.208246957478122,1,0,0
16020,161,11,1,0.8885791427238154,0.22991734851589946,0,0,1
16021,161,11,2,0.9744454424532594,0.21099904139874404,0,0,1
16022,161,12,1,1.112128557075246,0.18457206934254922,0,1,0
16023,161,12,2,0.7921387200145135,0.254176738016688,0,1,0
16024,161,13,1,0.8499992270088098,0.2316887789946843,1,0,0
16025,161,13,2,0.8737902535475908,0.2262417176189384,1,0,0
16026,161,14,1,1.2811086011301192,0.1661334460909431,0,0,1
16027,161,14,2,0.9314181283834537,0.23568162090769001,0,0,1
16028,161,15,1,0.7622822244119798,0.26094289186577246,0,1,0
16029,161,15,2,1.1346593445477802,0.1798142651959365,0,1,0
16030,161,16,1,0.5285233116564132,0.29273198665244937,1,0,0
16031,161,16,2,0.8574876361591122,0.2106700455975138,1,0,0
16032,161,17,1,0.6772680424422937,0.2551416638644435,1,0,0
16033,161,17,2,0.7276157950467425,0.24261387380586197,1,0,0
16034,161,18,1,1.2125361608782874,0.16315057818294643,1,0,0
16035,161,18,2,0.6430794151116037,0.28833710891275494,1,0,0
16036,161,19,1,0.7181228012257286,0.25515015528423174,0,0,1
16037,161,19,2,0.8589026351833873,0.2216439758478372,0,0,1
16038,161,20,1,1.216465637374235,0.17391596299616113,1,0,0
16039,161,20,2,0.8982547283354246,0.23907638904487197,1,0,0
16040,161,21,1,0.8644832880070268,0.23234886490014783,1,0,0
16041,161,21,2,0.936953164027774,0.21610623040057292,1,0,0
16042,161,22,1,0.917116291341005,0.22516388830289397,1,0,0
16043,161,22,2,0.9799019495283353,0.21146148361300038,1,0,0
16044,161,23,1,1.1287762781263382,0.19456288509908562,0,1,0
16045,161,23,2,1.0820302771436219,0.2038738516873407,0,1,0
