,I,T,J,Pjt,Pr(j),Yit0,Yit1,Yit2
6031,151,16,2,0.9234560692197213,0.20460253522647118,0,1,0
6032,151,17,1,1.3309058080099554,0.16535271023385792,0,0,1
6033,151,17,2,1.097250913830449,0.2088749451595854,0,0,1
6034,151,18,1,1.0249236563645954,0.19403224265907468,1,0,0
6035,151,18,2,0.7123783063923916,0.2652226586449345,1,0,0
6036,151,19,1,1.170648409007604,0.17956850721069564,1,0,0
6037,151,19,2,0.8743861884216231,0.24148781382612886,1,0,0
6038,151,20,1,0.7970187182866252,0.24278371152493955,0,1,0
6039,151,20,2,0.902405211670727,0.21849966417425137,0,1,0
6040,152,1,1,1.418022403662632,0.14712138021049595,1,0,0
6041,152,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6042,152,2,1,1.5204402502640761,0.1459273715743161,0,0,1
6043,152,2,2,1.2747641319586638,0.18656601816995858,0,0,1
6044,152,3,1,1.3252733389332645,0.15616391959084774,1,0,0
6045,152,3,2,0.8303856826222372,0.2561578557579983,1,0,0
6046,152,4,1,1.0974522466765644,0.19626340944016168,1,0,0
6047,152,4,2,1.0033506484615886,0.21562898761481614,1,0,0
6048,152,5,1,0.5405048920467106,0.2993822461761878,0,1,0
6049,152,5,2,1.0131713454117361,0.18661631523338065,0,1,0
6050,152,6,1,0.8483198317743018,0.23800214737985284,0,0,1
6051,152,6,2,0.9922784158305111,0.20609167873262788,0,0,1
6052,152,7,1,1.1048050397889368,0.20954946022781307,0,1,0
6053,152,7,2,1.3878218100675859,0.1578970168178063,0,1,0
6054,152,8,1,0.9463842597198945,0.2340082322305774,0,1,0
6055,152,8,2,1.307387631716155,0.16309827336537608,0,1,0
6056,152,9,1,1.098118702595585,0.1769989237627899,0,0,1
6057,152,9,2,0.5965968692253756,0.2922663328877134,0,0,1
6058,152,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6059,152,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6060,152,11,1,1.046358828788463,0.2014077177817084,1,0,0
6061,152,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6062,152,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6063,152,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6064,152,13,1,1.1448411678176131,0.18141234016082575,0,1,0
6065,152,13,2,0.8297663030186426,0.2486005589620869,0,1,0
6066,152,14,1,1.015083176389714,0.22588408267912477,0,1,0
6067,152,14,2,1.4193642184762782,0.15076780183659827,0,1,0
6068,152,15,1,0.965919215535978,0.22104155874664475,0,0,1
6069,152,15,2,1.074803010973836,0.1982377240488629,0,0,1
6070,152,16,1,0.6089758246722969,0.2802128489276564,0,1,0
6071,152,16,2,0.9234560692197213,0.20460253522647118,0,1,0
6072,152,17,1,1.3309058080099554,0.16535271023385792,0,0,1
6073,152,17,2,1.097250913830449,0.2088749451595854,0,0,1
6074,152,18,1,1.0249236563645954,0.19403224265907468,1,0,0
6075,152,18,2,0.7123783063923916,0.2652226586449345,1,0,0
6076,152,19,1,1.170648409007604,0.17956850721069564,0,0,1
6077,152,19,2,0.8743861884216231,0.24148781382612886,0,0,1
6078,152,20,1,0.7970187182866252,0.24278371152493955,1,0,0
6079,152,20,2,0.902405211670727,0.21849966417425137,1,0,0
6080,153,1,1,1.418022403662632,0.14712138021049595,1,0,0
6081,153,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6082,153,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6083,153,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6084,153,3,1,1.3252733389332645,0.15616391959084774,0,1,0
6085,153,3,2,0.8303856826222372,0.2561578557579983,0,1,0
6086,153,4,1,1.0974522466765644,0.19626340944016168,0,1,0
6087,153,4,2,1.0033506484615886,0.21562898761481614,0,1,0
6088,153,5,1,0.5405048920467106,0.2993822461761878,1,0,0
6089,153,5,2,1.0131713454117361,0.18661631523338065,1,0,0
6090,153,6,1,0.8483198317743018,0.23800214737985284,1,0,0
6091,153,6,2,0.9922784158305111,0.20609167873262788,1,0,0
6092,153,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6093,153,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6094,153,8,1,0.9463842597198945,0.2340082322305774,1,0,0
6095,153,8,2,1.307387631716155,0.16309827336537608,1,0,0
6096,153,9,1,1.098118702595585,0.1769989237627899,0,0,1
6097,153,9,2,0.5965968692253756,0.2922663328877134,0,0,1
6098,153,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6099,153,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6100,153,11,1,1.046358828788463,0.2014077177817084,1,0,0
6101,153,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6102,153,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6103,153,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6104,153,13,1,1.1448411678176131,0.18141234016082575,0,1,0
6105,153,13,2,0.8297663030186426,0.2486005589620869,0,1,0
6106,153,14,1,1.015083176389714,0.22588408267912477,1,0,0
6107,153,14,2,1.4193642184762782,0.15076780183659827,1,0,0
6108,153,15,1,0.965919215535978,0.22104155874664475,1,0,0
6109,153,15,2,1.074803010973836,0.1982377240488629,1,0,0
6110,153,16,1,0.6089758246722969,0.2802128489276564,0,1,0
6111,153,16,2,0.9234560692197213,0.20460253522647118,0,1,0
6112,153,17,1,1.3309058080099554,0.16535271023385792,0,1,0
6113,153,17,2,1.097250913830449,0.2088749451595854,0,1,0
6114,153,18,1,1.0249236563645954,0.19403224265907468,0,0,1
6115,153,18,2,0.7123783063923916,0.2652226586449345,0,0,1
6116,153,19,1,1.170648409007604,0.17956850721069564,0,1,0
6117,153,19,2,0.8743861884216231,0.24148781382612886,0,1,0
6118,153,20,1,0.7970187182866252,0.24278371152493955,1,0,0
6119,153,20,2,0.902405211670727,0.21849966417425137,1,0,0
6120,154,1,1,1.418022403662632,0.14712138021049595,1,0,0
6121,154,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6122,154,2,1,1.5204402502640761,0.1459273715743161,0,0,1
6123,154,2,2,1.2747641319586638,0.18656601816995858,0,0,1
6124,154,3,1,1.3252733389332645,0.15616391959084774,1,0,0
6125,154,3,2,0.8303856826222372,0.2561578557579983,1,0,0
6126,154,4,1,1.0974522466765644,0.19626340944016168,0,0,1
6127,154,4,2,1.0033506484615886,0.21562898761481614,0,0,1
6128,154,5,1,0.5405048920467106,0.2993822461761878,0,1,0
6129,154,5,2,1.0131713454117361,0.18661631523338065,0,1,0
6130,154,6,1,0.8483198317743018,0.23800214737985284,0,1,0
6131,154,6,2,0.9922784158305111,0.20609167873262788,0,1,0
6132,154,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6133,154,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6134,154,8,1,0.9463842597198945,0.2340082322305774,0,1,0
6135,154,8,2,1.307387631716155,0.16309827336537608,0,1,0
6136,154,9,1,1.098118702595585,0.1769989237627899,1,0,0
6137,154,9,2,0.5965968692253756,0.2922663328877134,1,0,0
6138,154,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6139,154,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6140,154,11,1,1.046358828788463,0.2014077177817084,0,1,0
6141,154,11,2,0.9350069253734562,0.22513116853945644,0,1,0
6142,154,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6143,154,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6144,154,13,1,1.1448411678176131,0.18141234016082575,0,1,0
6145,154,13,2,0.8297663030186426,0.2486005589620869,0,1,0
6146,154,14,1,1.015083176389714,0.22588408267912477,0,0,1
6147,154,14,2,1.4193642184762782,0.15076780183659827,0,0,1
6148,154,15,1,0.965919215535978,0.22104155874664475,1,0,0
6149,154,15,2,1.074803010973836,0.1982377240488629,1,0,0
6150,154,16,1,0.6089758246722969,0.2802128489276564,1,0,0
6151,154,16,2,0.9234560692197213,0.20460253522647118,1,0,0
6152,154,17,1,1.3309058080099554,0.16535271023385792,1,0,0
6153,154,17,2,1.097250913830449,0.2088749451595854,1,0,0
6154,154,18,1,1.0249236563645954,0.19403224265907468,0,1,0
6155,154,18,2,0.7123783063923916,0.2652226586449345,0,1,0
6156,154,19,1,1.170648409007604,0.17956850721069564,1,0,0
6157,154,19,2,0.8743861884216231,0.24148781382612886,1,0,0
6158,154,20,1,0.7970187182866252,0.24278371152493955,0,1,0
6159,154,20,2,0.902405211670727,0.21849966417425137,0,1,0
6160,155,1,1,1.418022403662632,0.14712138021049595,1,0,0
6161,155,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6162,155,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6163,155,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6164,155,3,1,1.3252733389332645,0.15616391959084774,1,0,0
6165,155,3,2,0.8303856826222372,0.2561578557579983,1,0,0
6166,155,4,1,1.0974522466765644,0.19626340944016168,1,0,0
6167,155,4,2,1.0033506484615886,0.21562898761481614,1,0,0
6168,155,5,1,0.5405048920467106,0.2993822461761878,0,1,0
6169,155,5,2,1.0131713454117361,0.18661631523338065,0,1,0
6170,155,6,1,0.8483198317743018,0.23800214737985284,0,0,1
6171,155,6,2,0.9922784158305111,0.20609167873262788,0,0,1
6172,155,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6173,155,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6174,155,8,1,0.9463842597198945,0.2340082322305774,0,1,0
6175,155,8,2,1.307387631716155,0.16309827336537608,0,1,0
6176,155,9,1,1.098118702595585,0.1769989237627899,0,0,1
6177,155,9,2,0.5965968692253756,0.2922663328877134,0,0,1
6178,155,10,1,0.9436724173316222,0.21768178827948667,0,1,0
6179,155,10,2,0.9195052696507857,0.22300662004010066,0,1,0
6180,155,11,1,1.046358828788463,0.2014077177817084,1,0,0
6181,155,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6182,155,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6183,155,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6184,155,13,1,1.1448411678176131,0.18141234016082575,1,0,0
6185,155,13,2,0.8297663030186426,0.2486005589620869,1,0,0
6186,155,14,1,1.015083176389714,0.22588408267912477,0,1,0
6187,155,14,2,1.4193642184762782,0.15076780183659827,0,1,0
6188,155,15,1,0.965919215535978,0.22104155874664475,1,0,0
6189,155,15,2,1.074803010973836,0.1982377240488629,1,0,0
6190,155,16,1,0.6089758246722969,0.2802128489276564,0,0,1
6191,155,16,2,0.9234560692197213,0.20460253522647118,0,0,1
6192,155,17,1,1.3309058080099554,0.16535271023385792,1,0,0
6193,155,17,2,1.097250913830449,0.2088749451595854,1,0,0
6194,155,18,1,1.0249236563645954,0.19403224265907468,1,0,0
6195,155,18,2,0.7123783063923916,0.2652226586449345,1,0,0
6196,155,19,1,1.170648409007604,0.17956850721069564,0,0,1
6197,155,19,2,0.8743861884216231,0.24148781382612886,0,0,1
6198,155,20,1,0.7970187182866252,0.24278371152493955,0,0,1
6199,155,20,2,0.902405211670727,0.21849966417425137,0,0,1
6200,156,1,1,1.418022403662632,0.14712138021049595,0,0,1
6201,156,1,2,0.9063001988904522,0.24542224265930962,0,0,1
6202,156,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6203,156,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6204,156,3,1,1.3252733389332645,0.15616391959084774,1,0,0
6205,156,3,2,0.8303856826222372,0.2561578557579983,1,0,0
6206,156,4,1,1.0974522466765644,0.19626340944016168,1,0,0
6207,156,4,2,1.0033506484615886,0.21562898761481614,1,0,0
6208,156,5,1,0.5405048920467106,0.2993822461761878,1,0,0
6209,156,5,2,1.0131713454117361,0.18661631523338065,1,0,0
6210,156,6,1,0.8483198317743018,0.23800214737985284,1,0,0
6211,156,6,2,0.9922784158305111,0.20609167873262788,1,0,0
6212,156,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6213,156,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6214,156,8,1,0.9463842597198945,0.2340082322305774,1,0,0
6215,156,8,2,1.307387631716155,0.16309827336537608,1,0,0
6216,156,9,1,1.098118702595585,0.1769989237627899,1,0,0
6217,156,9,2,0.5965968692253756,0.2922663328877134,1,0,0
6218,156,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6219,156,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6220,156,11,1,1.046358828788463,0.2014077177817084,1,0,0
6221,156,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6222,156,12,1,0.5064607457561526,0.2843755828082302,0,1,0
6223,156,12,2,0.6606980790238779,0.24372937864562275,0,1,0
6224,156,13,1,1.1448411678176131,0.18141234016082575,0,0,1
6225,156,13,2,0.8297663030186426,0.2486005589620869,0,0,1
6226,156,14,1,1.015083176389714,0.22588408267912477,0,0,1
6227,156,14,2,1.4193642184762782,0.15076780183659827,0,0,1
6228,156,15,1,0.965919215535978,0.22104155874664475,1,0,0
6229,156,15,2,1.074803010973836,0.1982377240488629,1,0,0
6230,156,16,1,0.6089758246722969,0.2802128489276564,1,0,0
6231,156,16,2,0.9234560692197213,0.20460253522647118,1,0,0
6232,156,17,1,1.3309058080099554,0.16535271023385792,0,0,1
6233,156,17,2,1.097250913830449,0.2088749451595854,0,0,1
6234,156,18,1,1.0249236563645954,0.19403224265907468,0,0,1
6235,156,18,2,0.7123783063923916,0.2652226586449345,0,0,1
6236,156,19,1,1.170648409007604,0.17956850721069564,0,0,1
6237,156,19,2,0.8743861884216231,0.24148781382612886,0,0,1
6238,156,20,1,0.7970187182866252,0.24278371152493955,0,0,1
6239,156,20,2,0.902405211670727,0.21849966417425137,0,0,1
6240,157,1,1,1.418022403662632,0.14712138021049595,0,0,1
6241,157,1,2,0.9063001988904522,0.24542224265930962,0,0,1
6242,157,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6243,157,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6244,157,3,1,1.3252733389332645,0.15616391959084774,0,1,0
6245,157,3,2,0.8303856826222372,0.2561578557579983,0,1,0
6246,157,4,1,1.0974522466765644,0.19626340944016168,0,1,0
6247,157,4,2,1.0033506484615886,0.21562898761481614,0,1,0
6248,157,5,1,0.5405048920467106,0.2993822461761878,0,1,0
6249,157,5,2,1.0131713454117361,0.18661631523338065,0,1,0
6250,157,6,1,0.8483198317743018,0.23800214737985284,1,0,0
6251,157,6,2,0.9922784158305111,0.20609167873262788,1,0,0
6252,157,7,1,1.1048050397889368,0.20954946022781307,0,1,0
6253,157,7,2,1.3878218100675859,0.1578970168178063,0,1,0
6254,157,8,1,0.9463842597198945,0.2340082322305774,0,1,0
6255,157,8,2,1.307387631716155,0.16309827336537608,0,1,0
6256,157,9,1,1.098118702595585,0.1769989237627899,0,1,0
6257,157,9,2,0.5965968692253756,0.2922663328877134,0,1,0
6258,157,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6259,157,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6260,157,11,1,1.046358828788463,0.2014077177817084,0,0,1
6261,157,11,2,0.9350069253734562,0.22513116853945644,0,0,1
6262,157,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6263,157,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6264,157,13,1,1.1448411678176131,0.18141234016082575,0,1,0
6265,157,13,2,0.8297663030186426,0.2486005589620869,0,1,0
6266,157,14,1,1.015083176389714,0.22588408267912477,1,0,0
6267,157,14,2,1.4193642184762782,0.15076780183659827,1,0,0
6268,157,15,1,0.965919215535978,0.22104155874664475,1,0,0
6269,157,15,2,1.074803010973836,0.1982377240488629,1,0,0
6270,157,16,1,0.6089758246722969,0.2802128489276564,0,0,1
6271,157,16,2,0.9234560692197213,0.20460253522647118,0,0,1
6272,157,17,1,1.3309058080099554,0.16535271023385792,1,0,0
6273,157,17,2,1.097250913830449,0.2088749451595854,1,0,0
6274,157,18,1,1.0249236563645954,0.19403224265907468,1,0,0
6275,157,18,2,0.7123783063923916,0.2652226586449345,1,0,0
6276,157,19,1,1.170648409007604,0.17956850721069564,0,1,0
6277,157,19,2,0.8743861884216231,0.24148781382612886,0,1,0
6278,157,20,1,0.7970187182866252,0.24278371152493955,0,1,0
6279,157,20,2,0.902405211670727,0.21849966417425137,0,1,0
6280,158,1,1,1.418022403662632,0.14712138021049595,0,0,1
6281,158,1,2,0.9063001988904522,0.24542224265930962,0,0,1
6282,158,2,1,1.5204402502640761,0.1459273715743161,0,0,1
6283,158,2,2,1.2747641319586638,0.18656601816995858,0,0,1
6284,158,3,1,1.3252733389332645,0.15616391959084774,1,0,0
6285,158,3,2,0.8303856826222372,0.2561578557579983,1,0,0
6286,158,4,1,1.0974522466765644,0.19626340944016168,0,0,1
6287,158,4,2,1.0033506484615886,0.21562898761481614,0,0,1
6288,158,5,1,0.5405048920467106,0.2993822461761878,1,0,0
6289,158,5,2,1.0131713454117361,0.18661631523338065,1,0,0
6290,158,6,1,0.8483198317743018,0.23800214737985284,0,0,1
6291,158,6,2,0.9922784158305111,0.20609167873262788,0,0,1
6292,158,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6293,158,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6294,158,8,1,0.9463842597198945,0.2340082322305774,0,0,1
6295,158,8,2,1.307387631716155,0.16309827336537608,0,0,1
6296,158,9,1,1.098118702595585,0.1769989237627899,0,0,1
6297,158,9,2,0.5965968692253756,0.2922663328877134,0,0,1
6298,158,10,1,0.9436724173316222,0.21768178827948667,0,0,1
6299,158,10,2,0.9195052696507857,0.22300662004010066,0,0,1
6300,158,11,1,1.046358828788463,0.2014077177817084,1,0,0
6301,158,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6302,158,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6303,158,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6304,158,13,1,1.1448411678176131,0.18141234016082575,1,0,0
6305,158,13,2,0.8297663030186426,0.2486005589620869,1,0,0
6306,158,14,1,1.015083176389714,0.22588408267912477,0,1,0
6307,158,14,2,1.4193642184762782,0.15076780183659827,0,1,0
6308,158,15,1,0.965919215535978,0.22104155874664475,1,0,0
6309,158,15,2,1.074803010973836,0.1982377240488629,1,0,0
6310,158,16,1,0.6089758246722969,0.2802128489276564,0,1,0
6311,158,16,2,0.9234560692197213,0.20460253522647118,0,1,0
6312,158,17,1,1.3309058080099554,0.16535271023385792,1,0,0
6313,158,17,2,1.097250913830449,0.2088749451595854,1,0,0
6314,158,18,1,1.0249236563645954,0.19403224265907468,1,0,0
6315,158,18,2,0.7123783063923916,0.2652226586449345,1,0,0
6316,158,19,1,1.170648409007604,0.17956850721069564,1,0,0
6317,158,19,2,0.8743861884216231,0.24148781382612886,1,0,0
6318,158,20,1,0.7970187182866252,0.24278371152493955,1,0,0
6319,158,20,2,0.902405211670727,0.21849966417425137,1,0,0
6320,159,1,1,1.418022403662632,0.14712138021049595,0,0,1
6321,159,1,2,0.9063001988904522,0.24542224265930962,0,0,1
6322,159,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6323,159,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6324,159,3,1,1.3252733389332645,0.15616391959084774,0,0,1
6325,159,3,2,0.8303856826222372,0.2561578557579983,0,0,1
6326,159,4,1,1.0974522466765644,0.19626340944016168,1,0,0
6327,159,4,2,1.0033506484615886,0.21562898761481614,1,0,0
6328,159,5,1,0.5405048920467106,0.2993822461761878,1,0,0
6329,159,5,2,1.0131713454117361,0.18661631523338065,1,0,0
6330,159,6,1,0.8483198317743018,0.23800214737985284,0,1,0
6331,159,6,2,0.9922784158305111,0.20609167873262788,0,1,0
6332,159,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6333,159,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6334,159,8,1,0.9463842597198945,0.2340082322305774,1,0,0
6335,159,8,2,1.307387631716155,0.16309827336537608,1,0,0
6336,159,9,1,1.098118702595585,0.1769989237627899,0,0,1
6337,159,9,2,0.5965968692253756,0.2922663328877134,0,0,1
6338,159,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6339,159,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6340,159,11,1,1.046358828788463,0.2014077177817084,1,0,0
6341,159,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6342,159,12,1,0.5064607457561526,0.2843755828082302,0,0,1
6343,159,12,2,0.6606980790238779,0.24372937864562275,0,0,1
6344,159,13,1,1.1448411678176131,0.18141234016082575,0,1,0
6345,159,13,2,0.8297663030186426,0.2486005589620869,0,1,0
6346,159,14,1,1.015083176389714,0.22588408267912477,1,0,0
6347,159,14,2,1.4193642184762782,0.15076780183659827,1,0,0
6348,159,15,1,0.965919215535978,0.22104155874664475,0,1,0
6349,159,15,2,1.074803010973836,0.1982377240488629,0,1,0
6350,159,16,1,0.6089758246722969,0.2802128489276564,1,0,0
6351,159,16,2,0.9234560692197213,0.20460253522647118,1,0,0
6352,159,17,1,1.3309058080099554,0.16535271023385792,1,0,0
6353,159,17,2,1.097250913830449,0.2088749451595854,1,0,0
6354,159,18,1,1.0249236563645954,0.19403224265907468,0,1,0
6355,159,18,2,0.7123783063923916,0.2652226586449345,0,1,0
6356,159,19,1,1.170648409007604,0.17956850721069564,0,0,1
6357,159,19,2,0.8743861884216231,0.24148781382612886,0,0,1
6358,159,20,1,0.7970187182866252,0.24278371152493955,0,0,1
6359,159,20,2,0.902405211670727,0.21849966417425137,0,0,1
6360,160,1,1,1.418022403662632,0.14712138021049595,1,0,0
6361,160,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6362,160,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6363,160,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6364,160,3,1,1.3252733389332645,0.15616391959084774,0,0,1
6365,160,3,2,0.8303856826222372,0.2561578557579983,0,0,1
6366,160,4,1,1.0974522466765644,0.19626340944016168,1,0,0
6367,160,4,2,1.0033506484615886,0.21562898761481614,1,0,0
6368,160,5,1,0.5405048920467106,0.2993822461761878,0,0,1
6369,160,5,2,1.0131713454117361,0.18661631523338065,0,0,1
6370,160,6,1,0.8483198317743018,0.23800214737985284,0,0,1
6371,160,6,2,0.9922784158305111,0.20609167873262788,0,0,1
6372,160,7,1,1.1048050397889368,0.20954946022781307,0,0,1
6373,160,7,2,1.3878218100675859,0.1578970168178063,0,0,1
6374,160,8,1,0.9463842597198945,0.2340082322305774,0,0,1
6375,160,8,2,1.307387631716155,0.16309827336537608,0,0,1
6376,160,9,1,1.098118702595585,0.1769989237627899,0,1,0
6377,160,9,2,0.5965968692253756,0.2922663328877134,0,1,0
6378,160,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6379,160,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6380,160,11,1,1.046358828788463,0.2014077177817084,1,0,0
6381,160,11,2,0.9350069253734562,0.22513116853945644,1,0,0
6382,160,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6383,160,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6384,160,13,1,1.1448411678176131,0.18141234016082575,0,1,0
6385,160,13,2,0.8297663030186426,0.2486005589620869,0,1,0
6386,160,14,1,1.015083176389714,0.22588408267912477,1,0,0
6387,160,14,2,1.4193642184762782,0.15076780183659827,1,0,0
6388,160,15,1,0.965919215535978,0.22104155874664475,1,0,0
6389,160,15,2,1.074803010973836,0.1982377240488629,1,0,0
6390,160,16,1,0.6089758246722969,0.2802128489276564,0,1,0
6391,160,16,2,0.9234560692197213,0.20460253522647118,0,1,0
6392,160,17,1,1.3309058080099554,0.16535271023385792,1,0,0
6393,160,17,2,1.097250913830449,0.2088749451595854,1,0,0
6394,160,18,1,1.0249236563645954,0.19403224265907468,1,0,0
6395,160,18,2,0.7123783063923916,0.2652226586449345,1,0,0
6396,160,19,1,1.170648409007604,0.17956850721069564,0,1,0
6397,160,19,2,0.8743861884216231,0.24148781382612886,0,1,0
6398,160,20,1,0.7970187182866252,0.24278371152493955,1,0,0
6399,160,20,2,0.902405211670727,0.21849966417425137,1,0,0
6400,161,1,1,1.418022403662632,0.14712138021049595,1,0,0
6401,161,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6402,161,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6403,161,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6404,161,3,1,1.3252733389332645,0.15616391959084774,0,0,1
6405,161,3,2,0.8303856826222372,0.2561578557579983,0,0,1
6406,161,4,1,1.0974522466765644,0.19626340944016168,0,0,1
6407,161,4,2,1.0033506484615886,0.21562898761481614,0,0,1
6408,161,5,1,0.5405048920467106,0.2993822461761878,0,1,0
6409,161,5,2,1.0131713454117361,0.18661631523338065,0,1,0
6410,161,6,1,0.8483198317743018,0.23800214737985284,0,1,0
6411,161,6,2,0.9922784158305111,0.20609167873262788,0,1,0
6412,161,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6413,161,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6414,161,8,1,0.9463842597198945,0.2340082322305774,1,0,0
6415,161,8,2,1.307387631716155,0.16309827336537608,1,0,0
6416,161,9,1,1.098118702595585,0.1769989237627899,1,0,0
6417,161,9,2,0.5965968692253756,0.2922663328877134,1,0,0
6418,161,10,1,0.9436724173316222,0.21768178827948667,1,0,0
6419,161,10,2,0.9195052696507857,0.22300662004010066,1,0,0
6420,161,11,1,1.046358828788463,0.2014077177817084,0,0,1
6421,161,11,2,0.9350069253734562,0.22513116853945644,0,0,1
6422,161,12,1,0.5064607457561526,0.2843755828082302,1,0,0
6423,161,12,2,0.6606980790238779,0.24372937864562275,1,0,0
6424,161,13,1,1.1448411678176131,0.18141234016082575,1,0,0
6425,161,13,2,0.8297663030186426,0.2486005589620869,1,0,0
6426,161,14,1,1.015083176389714,0.22588408267912477,1,0,0
6427,161,14,2,1.4193642184762782,0.15076780183659827,1,0,0
6428,161,15,1,0.965919215535978,0.22104155874664475,1,0,0
6429,161,15,2,1.074803010973836,0.1982377240488629,1,0,0
6430,161,16,1,0.6089758246722969,0.2802128489276564,0,1,0
6431,161,16,2,0.9234560692197213,0.20460253522647118,0,1,0
6432,161,17,1,1.3309058080099554,0.16535271023385792,0,0,1
6433,161,17,2,1.097250913830449,0.2088749451595854,0,0,1
6434,161,18,1,1.0249236563645954,0.19403224265907468,0,1,0
6435,161,18,2,0.7123783063923916,0.2652226586449345,0,1,0
6436,161,19,1,1.170648409007604,0.17956850721069564,0,0,1
6437,161,19,2,0.8743861884216231,0.24148781382612886,0,0,1
6438,161,20,1,0.7970187182866252,0.24278371152493955,1,0,0
6439,161,20,2,0.902405211670727,0.21849966417425137,1,0,0
6440,162,1,1,1.418022403662632,0.14712138021049595,1,0,0
6441,162,1,2,0.9063001988904522,0.24542224265930962,1,0,0
6442,162,2,1,1.5204402502640761,0.1459273715743161,1,0,0
6443,162,2,2,1.2747641319586638,0.18656601816995858,1,0,0
6444,162,3,1,1.3252733389332645,0.15616391959084774,1,0,0
6445,162,3,2,0.8303856826222372,0.2561578557579983,1,0,0
6446,162,4,1,1.0974522466765644,0.19626340944016168,0,1,0
6447,162,4,2,1.0033506484615886,0.21562898761481614,0,1,0
6448,162,5,1,0.5405048920467106,0.2993822461761878,0,0,1
6449,162,5,2,1.0131713454117361,0.18661631523338065,0,0,1
6450,162,6,1,0.8483198317743018,0.23800214737985284,0,0,1
6451,162,6,2,0.9922784158305111,0.20609167873262788,0,0,1
6452,162,7,1,1.1048050397889368,0.20954946022781307,1,0,0
6453,162,7,2,1.3878218100675859,0.1578970168178063,1,0,0
6454,162,8,1,0.9463842597198945,0.2340082322305774,1,0,0
6455,162,8,2,1.307387631716155,0.16309827336537608,1,0,0
6456,162,9,1,1.098118702595585,0.1769989237627899,1,0,0
